sgRNA	Target_gene	FLAG(strand)	Chr	Start	End	Match
sgC1orf21_3	C1orf21	0	chr1	184507589	184507609	TRUE
sgEDEM3_2	EDEM3	16	chr1	184716936	184716956	TRUE
sgEDEM3_4	EDEM3	16	chr1	184723795	184723815	TRUE
sgEDEM3_1	EDEM3	16	chr1	184732930	184732950	TRUE
sgFAM129A_3	FAM129A	16	chr1	184795994	184796014	TRUE
sgFAM129A_4	FAM129A	0	chr1	184808097	184808117	TRUE
sgFAM129A_2	FAM129A	16	chr1	184884736	184884756	TRUE
sgFAM129A_1	FAM129A	0	chr1	184894181	184894201	TRUE
sgRNF2_3	RNF2	16	chr1	185093158	185093178	TRUE
sgRNF2_2	RNF2	0	chr1	185098061	185098081	TRUE
sgRNF2_4	RNF2	16	chr1	185098158	185098178	TRUE
sgRNF2_1	RNF2	0	chr1	185098246	185098266	TRUE
sgTRMT1L_3	TRMT1L	16	chr1	185137652	185137672	TRUE
sgTRMT1L_4	TRMT1L	16	chr1	185139407	185139427	TRUE
sgTRMT1L_2	TRMT1L	0	chr1	185139494	185139514	TRUE
sgTRMT1L_1	TRMT1L	0	chr1	185143368	185143388	TRUE
sgSWT1_1	SWT1	0	chr1	185174622	185174642	TRUE
sgSWT1_2	SWT1	0	chr1	185174918	185174938	TRUE
sgSWT1_4	SWT1	0	chr1	185175092	185175112	TRUE
sgSWT1_3	SWT1	16	chr1	185184847	185184867	TRUE
sgIVNS1ABP_2	IVNS1ABP	0	chr1	185300319	185300339	TRUE
sgIVNS1ABP_3	IVNS1ABP	0	chr1	185301013	185301033	TRUE
sgIVNS1ABP_4	IVNS1ABP	0	chr1	185301532	185301552	TRUE
sgIVNS1ABP_1	IVNS1ABP	16	chr1	185307070	185307090	TRUE
sgHMCN1_4	HMCN1	0	chr1	185962638	185962658	TRUE
sgHMCN1_1	HMCN1	0	chr1	186007150	186007170	TRUE
sgHMCN1_3	HMCN1	0	chr1	186039767	186039787	TRUE
sgHMCN1_2	HMCN1	0	chr1	186093482	186093502	TRUE
sgPRG4_4	PRG4	16	chr1	186301611	186301631	TRUE
sgPRG4_2	PRG4	0	chr1	186307186	186307206	TRUE
sgPRG4_1	PRG4	0	chr1	186307989	186308009	TRUE
sgPRG4_3	PRG4	0	chr1	186308011	186308031	TRUE
sgTPR_4	TPR	16	chr1	186341046	186341066	TRUE
sgTPR_3	TPR	16	chr1	186344398	186344418	TRUE
sgTPR_2	TPR	0	chr1	186350256	186350276	TRUE
sgTPR_1	TPR	16	chr1	186360275	186360295	TRUE
sgC1orf27_2	C1orf27	0	chr1	186385987	186386007	TRUE
sgC1orf27_1	C1orf27	0	chr1	186390726	186390746	TRUE
sgC1orf27_3	C1orf27	0	chr1	186391692	186391712	TRUE
sgC1orf27_4	C1orf27	0	chr1	186393994	186394014	TRUE
sgOCLM_3	OCLM	16	chr1	186401061	186401081	TRUE
sgOCLM_1	OCLM	16	chr1	186401064	186401084	TRUE
sgOCLM_2	OCLM	16	chr1	186401084	186401104	TRUE
sgOCLM_4	OCLM	0	chr1	186401112	186401132	TRUE
sgPDC_3	PDC	0	chr1	186444227	186444247	TRUE
sgPDC_2	PDC	0	chr1	186444297	186444317	TRUE
sgPDC_1	PDC	0	chr1	186444431	186444451	TRUE
sgPDC_4	PDC	0	chr1	186446451	186446471	TRUE
sgPTGS2_3	PTGS2	0	chr1	186676571	186676591	TRUE
sgPTGS2_4	PTGS2	16	chr1	186677682	186677702	TRUE
sgPTGS2_2	PTGS2	0	chr1	186678306	186678326	TRUE
sgPTGS2_1	PTGS2	16	chr1	186679356	186679376	TRUE
sgPLA2G4A_1	PLA2G4A	0	chr1	186894106	186894126	TRUE
sgPLA2G4A_2	PLA2G4A	16	chr1	186911263	186911283	TRUE
sgPLA2G4A_3	PLA2G4A	16	chr1	186932809	186932829	TRUE
sgPLA2G4A_4	PLA2G4A	0	chr1	186950707	186950727	TRUE
sgBRINP3_1	BRINP3	0	chr1	190098855	190098875	TRUE
sgBRINP3_3	BRINP3	16	chr1	190099025	190099045	TRUE
sgBRINP3_4	BRINP3	16	chr1	190226116	190226136	TRUE
sgBRINP3_2	BRINP3	0	chr1	190226280	190226300	TRUE
sgRGS18_1	RGS18	16	chr1	192159286	192159306	TRUE
sgRGS18_2	RGS18	0	chr1	192160385	192160405	TRUE
sgRGS18_4	RGS18	0	chr1	192181281	192181301	TRUE
sgRGS18_3	RGS18	16	chr1	192184296	192184316	TRUE
sgRGS21_2	RGS21	0	chr1	192347333	192347353	TRUE
sgRGS21_1	RGS21	16	chr1	192352164	192352184	TRUE
sgRGS21_4	RGS21	16	chr1	192365918	192365938	TRUE
sgRGS21_3	RGS21	16	chr1	192365950	192365970	TRUE
sgRGS1_1	RGS1	0	chr1	192575817	192575837	TRUE
sgRGS1_3	RGS1	16	chr1	192575881	192575901	TRUE
sgRGS1_4	RGS1	16	chr1	192576353	192576373	TRUE
sgRGS1_2	RGS1	0	chr1	192578268	192578288	TRUE
sgRGS13_3	RGS13	0	chr1	192647931	192647951	TRUE
sgRGS13_1	RGS13	16	chr1	192658209	192658229	TRUE
sgRGS13_2	RGS13	0	chr1	192658282	192658302	TRUE
sgRGS13_4	RGS13	16	chr1	192658360	192658380	TRUE
sgRGS2_3	RGS2	0	chr1	192809098	192809118	TRUE
sgRGS2_2	RGS2	0	chr1	192809131	192809151	TRUE
sgRGS2_4	RGS2	16	chr1	192810186	192810206	TRUE
sgRGS2_1	RGS2	0	chr1	192810215	192810235	TRUE
sgUCHL5_1	UCHL5	16	chr1	193028114	193028134	TRUE
sgUCHL5_2	UCHL5	16	chr1	193029196	193029216	TRUE
sgUCHL5_3	UCHL5	16	chr1	193029597	193029617	TRUE
sgUCHL5_4	UCHL5	16	chr1	193051811	193051831	TRUE
sgTROVE2_2	TROVE2	0	chr1	193069137	193069157	TRUE
sgTROVE2_1	TROVE2	16	chr1	193069328	193069348	TRUE
sgTROVE2_4	TROVE2	16	chr1	193069497	193069517	TRUE
sgTROVE2_3	TROVE2	0	chr1	193076567	193076587	TRUE
sgGLRX2_3	GLRX2	16	chr1	193097655	193097675	TRUE
sgGLRX2_4	GLRX2	0	chr1	193097661	193097681	TRUE
sgGLRX2_2	GLRX2	16	chr1	193097700	193097720	TRUE
sgGLRX2_1	GLRX2	16	chr1	193097739	193097759	TRUE
sgCDC73_1	CDC73	0	chr1	193122309	193122329	TRUE
sgCDC73_4	CDC73	0	chr1	193135432	193135452	TRUE
sgCDC73_2	CDC73	0	chr1	193141948	193141968	TRUE
sgCDC73_3	CDC73	0	chr1	193152400	193152420	TRUE
sgB3GALT2_4	B3GALT2	0	chr1	193180727	193180747	TRUE
sgB3GALT2_1	B3GALT2	16	chr1	193180854	193180874	TRUE
sgB3GALT2_2	B3GALT2	16	chr1	193181021	193181041	TRUE
sgB3GALT2_3	B3GALT2	0	chr1	193181472	193181492	TRUE
sgIL7_1	IL7	0	chr1	193867952	193867972	TRUE
sgZNF761_1	ZNF761	16	chr1	195850531	195850551	TRUE
sgKCNT2_3	KCNT2	16	chr1	196340343	196340363	TRUE
sgKCNT2_4	KCNT2	0	chr1	196373193	196373213	TRUE
sgKCNT2_1	KCNT2	16	chr1	196425937	196425957	TRUE
sgKCNT2_2	KCNT2	0	chr1	196482326	196482346	TRUE
sgCFH_3	CFH	0	chr1	196677613	196677633	TRUE
sgCFH_4	CFH	0	chr1	196679772	196679792	TRUE
sgCFH_2	CFH	0	chr1	196726757	196726777	TRUE
sgCFHR1_3	CFHR1	0	chr1	196743552	196743572	TRUE
sgCFHR3_3	CFHR3	16	chr1	196779170	196779190	TRUE
sgCFHR3_2	CFHR3	16	chr1	196779350	196779370	TRUE
sgCFHR3_4	CFHR3	16	chr1	196779888	196779908	TRUE
sgCFHR3_1	CFHR3	16	chr1	196779969	196779989	TRUE
sgCFHR1_1	CFHR1	16	chr1	196825549	196825569	TRUE
sgCFHR1_4	CFHR1	0	chr1	196830496	196830516	TRUE
sgCFH_1	CFH	0	chr1	196884731	196884751	TRUE
sgCFHR4_1	CFHR4	0	chr1	196905188	196905208	TRUE
sgCFHR4_2	CFHR4	0	chr1	196906980	196907000	TRUE
sgCFHR4_3	CFHR4	16	chr1	196907396	196907416	TRUE
sgCFHR4_4	CFHR4	0	chr1	196910434	196910454	TRUE
sgCFHR2_1	CFHR2	16	chr1	196949453	196949473	TRUE
sgCFHR2_2	CFHR2	0	chr1	196949605	196949625	TRUE
sgCFHR1_2	CFHR1	16	chr1	196950849	196950869	TRUE
sgCFHR2_3	CFHR2	0	chr1	196957888	196957908	TRUE
sgCFHR2_4	CFHR2	16	chr1	196957971	196957991	TRUE
sgCFHR5_3	CFHR5	16	chr1	196982916	196982936	TRUE
sgCFHR5_2	CFHR5	16	chr1	196984119	196984139	TRUE
sgCFHR5_1	CFHR5	0	chr1	196995713	196995733	TRUE
sgCFHR5_4	CFHR5	0	chr1	196996092	196996112	TRUE
sgF13B_1	F13B	0	chr1	197055791	197055811	TRUE
sgF13B_3	F13B	0	chr1	197057006	197057026	TRUE
sgF13B_4	F13B	16	chr1	197060924	197060944	TRUE
sgF13B_2	F13B	16	chr1	197061857	197061877	TRUE
sgASPM_2	ASPM	16	chr1	197103403	197103423	TRUE
sgASPM_4	ASPM	16	chr1	197132287	197132307	TRUE
sgASPM_1	ASPM	16	chr1	197142571	197142591	TRUE
sgASPM_3	ASPM	0	chr1	197143537	197143557	TRUE
sgZBTB41_4	ZBTB41	0	chr1	197178442	197178462	TRUE
sgZBTB41_1	ZBTB41	16	chr1	197181075	197181095	TRUE
sgZBTB41_2	ZBTB41	16	chr1	197199423	197199443	TRUE
sgZBTB41_3	ZBTB41	0	chr1	197200072	197200092	TRUE
sgCRB1_1	CRB1	16	chr1	197356978	197356998	TRUE
sgCRB1_4	CRB1	16	chr1	197421740	197421760	TRUE
sgCRB1_3	CRB1	16	chr1	197427617	197427637	TRUE
sgCRB1_2	CRB1	0	chr1	197429469	197429489	TRUE
sgDENND1B_1	DENND1B	0	chr1	197617699	197617719	TRUE
sgDENND1B_4	DENND1B	0	chr1	197645704	197645724	TRUE
sgDENND1B_2	DENND1B	0	chr1	197658339	197658359	TRUE
sgDENND1B_3	DENND1B	0	chr1	197715050	197715070	TRUE
sgRPL24_2	RPL24	16	chr1	197735680	197735700	TRUE
sgC1orf53_3	C1orf53	16	chr1	197902719	197902739	TRUE
sgC1orf53_1	C1orf53	0	chr1	197902767	197902787	TRUE
sgC1orf53_4	C1orf53	0	chr1	197902853	197902873	TRUE
sgC1orf53_2	C1orf53	16	chr1	197902906	197902926	TRUE
sgLHX9_1	LHX9	16	chr1	197917991	197918011	TRUE
sgLHX9_4	LHX9	0	chr1	197920048	197920068	TRUE
sgLHX9_2	LHX9	0	chr1	197920142	197920162	TRUE
sgLHX9_3	LHX9	0	chr1	197921638	197921658	TRUE
sgNEK7_2	NEK7	16	chr1	198253047	198253067	TRUE
sgNEK7_4	NEK7	16	chr1	198253140	198253160	TRUE
sgNEK7_3	NEK7	0	chr1	198278048	198278068	TRUE
sgNEK7_1	NEK7	16	chr1	198279044	198279064	TRUE
sgATP6V1G3_3	ATP6V1G3	16	chr1	198523515	198523535	TRUE
sgATP6V1G3_4	ATP6V1G3	16	chr1	198529083	198529103	TRUE
sgATP6V1G3_1	ATP6V1G3	16	chr1	198529155	198529175	TRUE
sgATP6V1G3_2	ATP6V1G3	16	chr1	198540584	198540604	TRUE
sgPTPRC_1	PTPRC	16	chr1	198696871	198696891	TRUE
sgPTPRC_4	PTPRC	0	chr1	198706756	198706776	TRUE
sgPTPRC_3	PTPRC	16	chr1	198718186	198718206	TRUE
sgPTPRC_2	PTPRC	16	chr1	198732309	198732329	TRUE
sgNR5A2_3	NR5A2	0	chr1	200039743	200039763	TRUE
sgNR5A2_1	NR5A2	0	chr1	200048177	200048197	TRUE
sgNR5A2_4	NR5A2	16	chr1	200048439	200048459	TRUE
sgNR5A2_2	NR5A2	16	chr1	200048552	200048572	TRUE
sgZNF281_1	ZNF281	0	chr1	200408360	200408380	TRUE
sgZNF281_4	ZNF281	0	chr1	200409111	200409131	TRUE
sgZNF281_2	ZNF281	0	chr1	200409246	200409266	TRUE
sgZNF281_3	ZNF281	0	chr1	200409467	200409487	TRUE
sgKIF14_2	KIF14	16	chr1	200592138	200592158	TRUE
sgKIF14_4	KIF14	0	chr1	200598358	200598378	TRUE
sgKIF14_3	KIF14	0	chr1	200615567	200615587	TRUE
sgKIF14_1	KIF14	0	chr1	200618034	200618054	TRUE
sgDDX59_4	DDX59	0	chr1	200663931	200663951	TRUE
sgDDX59_3	DDX59	16	chr1	200665939	200665959	TRUE
sgDDX59_1	DDX59	0	chr1	200666089	200666109	TRUE
sgDDX59_2	DDX59	16	chr1	200666505	200666525	TRUE
sgCAMSAP2_1	CAMSAP2	0	chr1	200807390	200807410	TRUE
sgCAMSAP2_2	CAMSAP2	16	chr1	200842066	200842086	TRUE
sgCAMSAP2_4	CAMSAP2	16	chr1	200848936	200848956	TRUE
sgCAMSAP2_3	CAMSAP2	16	chr1	200849603	200849623	TRUE
sgGPR25_4	GPR25	16	chr1	200873146	200873166	TRUE
sgGPR25_3	GPR25	16	chr1	200873213	200873233	TRUE
sgGPR25_2	GPR25	16	chr1	200873459	200873479	TRUE
sgGPR25_1	GPR25	16	chr1	200873558	200873578	TRUE
sgC1orf106_4	C1orf106	0	chr1	200900163	200900183	TRUE
sgC1orf106_2	C1orf106	0	chr1	200900980	200901000	TRUE
sgC1orf106_1	C1orf106	16	chr1	200908896	200908916	TRUE
sgC1orf106_3	C1orf106	16	chr1	200909289	200909309	TRUE
sgKIF21B_4	KIF21B	0	chr1	200998529	200998549	TRUE
sgKIF21B_2	KIF21B	16	chr1	201002332	201002352	TRUE
sgKIF21B_1	KIF21B	16	chr1	201004425	201004445	TRUE
sgKIF21B_3	KIF21B	16	chr1	201005610	201005630	TRUE
sgCACNA1S_4	CACNA1S	0	chr1	201058455	201058475	TRUE
sgCACNA1S_1	CACNA1S	16	chr1	201062029	201062049	TRUE
sgCACNA1S_2	CACNA1S	0	chr1	201087897	201087917	TRUE
sgCACNA1S_3	CACNA1S	0	chr1	201093938	201093958	TRUE
sgASCL5_1	ASCL5	0	chr1	201114964	201114984	TRUE
sgASCL5_3	ASCL5	16	chr1	201115072	201115092	TRUE
sgASCL5_4	ASCL5	0	chr1	201115136	201115156	TRUE
sgASCL5_2	ASCL5	0	chr1	201115191	201115211	TRUE
sgTMEM9_1	TMEM9	0	chr1	201143858	201143878	TRUE
sgTMEM9_4	TMEM9	0	chr1	201143907	201143927	TRUE
sgTMEM9_3	TMEM9	0	chr1	201146728	201146748	TRUE
sgTMEM9_2	TMEM9	16	chr1	201151800	201151820	TRUE
sgIGFN1_3	IGFN1	0	chr1	201207158	201207178	TRUE
sgIGFN1_1	IGFN1	0	chr1	201207744	201207764	TRUE
sgIGFN1_4	IGFN1	0	chr1	201208463	201208483	TRUE
sgIGFN1_2	IGFN1	0	chr1	201211628	201211648	TRUE
sgPKP1_1	PKP1	0	chr1	201283883	201283903	TRUE
sgPKP1_4	PKP1	0	chr1	201313167	201313187	TRUE
sgPKP1_2	PKP1	16	chr1	201313495	201313515	TRUE
sgPKP1_3	PKP1	16	chr1	201320302	201320322	TRUE
sgTNNT2_2	TNNT2	16	chr1	201363388	201363408	TRUE
sgTNNT2_4	TNNT2	16	chr1	201365189	201365209	TRUE
sgTNNT2_3	TNNT2	16	chr1	201366860	201366880	TRUE
sgTNNT2_1	TNNT2	16	chr1	201369818	201369838	TRUE
sgLAD1_3	LAD1	0	chr1	201386809	201386829	TRUE
sgLAD1_4	LAD1	0	chr1	201386915	201386935	TRUE
sgLAD1_2	LAD1	16	chr1	201387084	201387104	TRUE
sgLAD1_1	LAD1	16	chr1	201389221	201389241	TRUE
sgTNNI1_3	TNNI1	0	chr1	201411457	201411477	TRUE
sgTNNI1_4	TNNI1	16	chr1	201413061	201413081	TRUE
sgTNNI1_1	TNNI1	0	chr1	201414503	201414523	TRUE
sgTNNI1_2	TNNI1	0	chr1	201415213	201415233	TRUE
sgPHLDA3_4	PHLDA3	16	chr1	201468551	201468571	TRUE
sgPHLDA3_3	PHLDA3	0	chr1	201468558	201468578	TRUE
sgPHLDA3_1	PHLDA3	0	chr1	201468669	201468689	TRUE
sgPHLDA3_2	PHLDA3	16	chr1	201468756	201468776	TRUE
sgCSRP1_1	CSRP1	0	chr1	201488887	201488907	TRUE
sgCSRP1_4	CSRP1	16	chr1	201490180	201490200	TRUE
sgCSRP1_3	CSRP1	16	chr1	201490251	201490271	TRUE
sgCSRP1_2	CSRP1	0	chr1	201490295	201490315	TRUE
sgNAV1_3	NAV1	0	chr1	201649187	201649207	TRUE
sgIL4_3	IL4	0	chr1	201683626	201683646	TRUE
sgNAV1_1	NAV1	0	chr1	201781090	201781110	TRUE
sgNAV1_4	NAV1	16	chr1	201783590	201783610	TRUE
sgNAV1_2	NAV1	16	chr1	201788628	201788648	TRUE
sgIPO9_1	IPO9	0	chr1	201847300	201847320	TRUE
sgIPO9_2	IPO9	0	chr1	201848443	201848463	TRUE
sgIPO9_3	IPO9	16	chr1	201853010	201853030	TRUE
sgIPO9_4	IPO9	16	chr1	201866864	201866884	TRUE
sgSHISA4_2	SHISA4	16	chr1	201889467	201889487	TRUE
sgSHISA4_1	SHISA4	16	chr1	201889501	201889521	TRUE
sgSHISA4_4	SHISA4	0	chr1	201889568	201889588	TRUE
sgSHISA4_3	SHISA4	0	chr1	201890537	201890557	TRUE
sgLMOD1_3	LMOD1	16	chr1	201900409	201900429	TRUE
sgLMOD1_1	LMOD1	16	chr1	201900546	201900566	TRUE
sgLMOD1_4	LMOD1	0	chr1	201900649	201900669	TRUE
sgLMOD1_2	LMOD1	16	chr1	201946162	201946182	TRUE
sgTIMM17A_3	TIMM17A	0	chr1	201957285	201957305	TRUE
sgTIMM17A_2	TIMM17A	0	chr1	201957511	201957531	TRUE
sgTIMM17A_4	TIMM17A	16	chr1	201957565	201957585	TRUE
sgTIMM17A_1	TIMM17A	0	chr1	201963690	201963710	TRUE
sgRNPEP_1	RNPEP	16	chr1	201989475	201989495	TRUE
sgRNPEP_2	RNPEP	0	chr1	201996181	201996201	TRUE
sgRNPEP_3	RNPEP	16	chr1	201997373	201997393	TRUE
sgRNPEP_4	RNPEP	0	chr1	201997510	201997530	TRUE
sgELF3_2	ELF3	0	chr1	202011181	202011201	TRUE
sgELF3_1	ELF3	0	chr1	202011272	202011292	TRUE
sgELF3_4	ELF3	0	chr1	202012012	202012032	TRUE
sgELF3_3	ELF3	16	chr1	202013179	202013199	TRUE
sgGPR37L1_4	GPR37L1	16	chr1	202123320	202123340	TRUE
sgGPR37L1_2	GPR37L1	16	chr1	202123515	202123535	TRUE
sgGPR37L1_3	GPR37L1	0	chr1	202127782	202127802	TRUE
sgGPR37L1_1	GPR37L1	0	chr1	202128021	202128041	TRUE
sgARL8A_2	ARL8A	0	chr1	202137949	202137969	TRUE
sgARL8A_4	ARL8A	0	chr1	202138395	202138415	TRUE
sgARL8A_3	ARL8A	0	chr1	202144447	202144467	TRUE
sgARL8A_1	ARL8A	16	chr1	202144518	202144538	TRUE
sgPTPN7_2	PTPN7	16	chr1	202154197	202154217	TRUE
sgPTPN7_4	PTPN7	0	chr1	202155577	202155597	TRUE
sgPTPN7_3	PTPN7	0	chr1	202158224	202158244	TRUE
sgPTPN7_1	PTPN7	16	chr1	202159387	202159407	TRUE
sgLGR6_4	LGR6	0	chr1	202300878	202300898	TRUE
sgLGR6_1	LGR6	0	chr1	202305687	202305707	TRUE
sgLGR6_2	LGR6	16	chr1	202310220	202310240	TRUE
sgLGR6_3	LGR6	16	chr1	202318089	202318109	TRUE
sgUBE2T_1	UBE2T	0	chr1	202333242	202333262	TRUE
sgUBE2T_2	UBE2T	0	chr1	202333517	202333537	TRUE
sgUBE2T_3	UBE2T	16	chr1	202335644	202335664	TRUE
sgUBE2T_4	UBE2T	0	chr1	202335677	202335697	TRUE
sgPPP1R12B_4	PPP1R12B	0	chr1	202349097	202349117	TRUE
sgPPP1R12B_2	PPP1R12B	0	chr1	202437938	202437958	TRUE
sgPPP1R12B_1	PPP1R12B	0	chr1	202442449	202442469	TRUE
sgPPP1R12B_3	PPP1R12B	0	chr1	202449082	202449102	TRUE
sgSYT2_4	SYT2	16	chr1	202599220	202599240	TRUE
sgSYT2_1	SYT2	16	chr1	202604462	202604482	TRUE
sgSYT2_3	SYT2	0	chr1	202604594	202604614	TRUE
sgSYT2_2	SYT2	16	chr1	202605672	202605692	TRUE
sgKDM5B_2	KDM5B	0	chr1	202740789	202740809	TRUE
sgKDM5B_1	KDM5B	16	chr1	202742716	202742736	TRUE
sgKDM5B_4	KDM5B	0	chr1	202749055	202749075	TRUE
sgKDM5B_3	KDM5B	16	chr1	202773179	202773199	TRUE
sgRABIF_4	RABIF	0	chr1	202881174	202881194	TRUE
sgRABIF_2	RABIF	0	chr1	202888973	202888993	TRUE
sgRABIF_1	RABIF	16	chr1	202889041	202889061	TRUE
sgRABIF_3	RABIF	0	chr1	202889058	202889078	TRUE
sgKLHL12_3	KLHL12	0	chr1	202909094	202909114	TRUE
sgKLHL12_2	KLHL12	16	chr1	202918168	202918188	TRUE
sgKLHL12_1	KLHL12	16	chr1	202919806	202919826	TRUE
sgADIPOR1_1	ADIPOR1	0	chr1	202943827	202943847	TRUE
sgADIPOR1_4	ADIPOR1	0	chr1	202945003	202945023	TRUE
sgADIPOR1_2	ADIPOR1	16	chr1	202946534	202946554	TRUE
sgADIPOR1_3	ADIPOR1	16	chr1	202946604	202946624	TRUE
sgCYB5R1_1	CYB5R1	16	chr1	202964620	202964640	TRUE
sgCYB5R1_2	CYB5R1	0	chr1	202965953	202965973	TRUE
sgCYB5R1_4	CYB5R1	16	chr1	202966751	202966771	TRUE
sgCYB5R1_3	CYB5R1	0	chr1	202966812	202966832	TRUE
sgTMEM183A_2	TMEM183A	16	chr1	203007780	203007800	TRUE
sgTMEM183A_4	TMEM183A	0	chr1	203014881	203014901	TRUE
sgTMEM183A_1	TMEM183A	0	chr1	203015951	203015971	TRUE
sgPPFIA4_4	PPFIA4	16	chr1	203044056	203044076	TRUE
sgPPFIA4_2	PPFIA4	0	chr1	203045499	203045519	TRUE
sgPPFIA4_1	PPFIA4	0	chr1	203046232	203046252	TRUE
sgPPFIA4_3	PPFIA4	16	chr1	203051847	203051867	TRUE
sgMYOG_1	MYOG	16	chr1	203085620	203085640	TRUE
sgMYOG_4	MYOG	0	chr1	203085741	203085761	TRUE
sgMYOG_3	MYOG	0	chr1	203085846	203085866	TRUE
sgMYOG_2	MYOG	16	chr1	203085907	203085927	TRUE
sgADORA1_3	ADORA1	16	chr1	203129162	203129182	TRUE
sgADORA1_1	ADORA1	16	chr1	203165326	203165346	TRUE
sgADORA1_4	ADORA1	0	chr1	203165387	203165407	TRUE
sgADORA1_2	ADORA1	16	chr1	203165494	203165514	TRUE
sgMYBPH_4	MYBPH	16	chr1	203171116	203171136	TRUE
sgMYBPH_1	MYBPH	0	chr1	203171428	203171448	TRUE
sgMYBPH_2	MYBPH	0	chr1	203171990	203172010	TRUE
sgMYBPH_3	MYBPH	0	chr1	203174493	203174513	TRUE
sgCHI3L1_3	CHI3L1	16	chr1	203180642	203180662	TRUE
sgCHI3L1_2	CHI3L1	0	chr1	203181237	203181257	TRUE
sgCHI3L1_4	CHI3L1	0	chr1	203183632	203183652	TRUE
sgCHI3L1_1	CHI3L1	16	chr1	203185236	203185256	TRUE
sgCHIT1_4	CHIT1	16	chr1	203222204	203222224	TRUE
sgCHIT1_1	CHIT1	0	chr1	203223203	203223223	TRUE
sgCHIT1_2	CHIT1	16	chr1	203225072	203225092	TRUE
sgCHIT1_3	CHIT1	0	chr1	203225701	203225721	TRUE
sgBTG2_2	BTG2	0	chr1	203305618	203305638	TRUE
sgBTG2_3	BTG2	0	chr1	203305705	203305725	TRUE
sgBTG2_4	BTG2	0	chr1	203307124	203307144	TRUE
sgBTG2_1	BTG2	16	chr1	203307266	203307286	TRUE
sgFMOD_4	FMOD	16	chr1	203347562	203347582	TRUE
sgFMOD_2	FMOD	16	chr1	203347834	203347854	TRUE
sgFMOD_3	FMOD	16	chr1	203348105	203348125	TRUE
sgFMOD_1	FMOD	0	chr1	203348179	203348199	TRUE
sgPRELP_2	PRELP	16	chr1	203483383	203483403	TRUE
sgPRELP_4	PRELP	16	chr1	203483444	203483464	TRUE
sgPRELP_3	PRELP	0	chr1	203483594	203483614	TRUE
sgPRELP_1	PRELP	16	chr1	203483912	203483932	TRUE
sgOPTC_4	OPTC	16	chr1	203496141	203496161	TRUE
sgOPTC_3	OPTC	16	chr1	203497060	203497080	TRUE
sgOPTC_2	OPTC	16	chr1	203498767	203498787	TRUE
sgOPTC_1	OPTC	16	chr1	203499691	203499711	TRUE
sgATP2B4_3	ATP2B4	0	chr1	203683373	203683393	TRUE
sgATP2B4_1	ATP2B4	0	chr1	203703698	203703718	TRUE
sgATP2B4_4	ATP2B4	0	chr1	203709399	203709419	TRUE
sgATP2B4_2	ATP2B4	16	chr1	203711054	203711074	TRUE
sgLAX1_1	LAX1	16	chr1	203770885	203770905	TRUE
sgLAX1_2	LAX1	16	chr1	203771378	203771398	TRUE
sgLAX1_3	LAX1	0	chr1	203773920	203773940	TRUE
sgLAX1_4	LAX1	0	chr1	203774150	203774170	TRUE
sgZBED6_3	ZBED6	16	chr1	203798020	203798040	TRUE
sgZBED6_1	ZBED6	16	chr1	203798897	203798917	TRUE
sgZBED6_2	ZBED6	16	chr1	203799073	203799093	TRUE
sgZBED6_4	ZBED6	0	chr1	203799227	203799247	TRUE
sgZC3H11A_1	ZC3H11A	0	chr1	203830179	203830199	TRUE
sgZC3H11A_2	ZC3H11A	16	chr1	203833802	203833822	TRUE
sgRPL35A_1	RPL35A	16	chr1	203835701	203835721	TRUE
sgZC3H11A_4	ZC3H11A	0	chr1	203847367	203847387	TRUE
sgZC3H11A_3	ZC3H11A	0	chr1	203847524	203847544	TRUE
sgSNRPE_2	SNRPE	16	chr1	203861671	203861691	TRUE
sgSNRPE_1	SNRPE	0	chr1	203861674	203861694	TRUE
sgSNRPE_3	SNRPE	0	chr1	203863649	203863669	TRUE
sgSOX13_2	SOX13	0	chr1	204112999	204113019	TRUE
sgSOX13_4	SOX13	16	chr1	204116598	204116618	TRUE
sgSOX13_1	SOX13	16	chr1	204117608	204117628	TRUE
sgSOX13_3	SOX13	16	chr1	204122955	204122975	TRUE
sgETNK2_4	ETNK2	16	chr1	204146644	204146664	TRUE
sgETNK2_2	ETNK2	16	chr1	204146720	204146740	TRUE
sgETNK2_1	ETNK2	16	chr1	204151597	204151617	TRUE
sgETNK2_3	ETNK2	0	chr1	204151682	204151702	TRUE
sgREN_1	REN	0	chr1	204156729	204156749	TRUE
sgREN_2	REN	16	chr1	204159562	204159582	TRUE
sgREN_4	REN	16	chr1	204160599	204160619	TRUE
sgREN_3	REN	0	chr1	204166186	204166206	TRUE
sgKISS1_3	KISS1	0	chr1	204190684	204190704	TRUE
sgKISS1_1	KISS1	16	chr1	204190736	204190756	TRUE
sgKISS1_2	KISS1	0	chr1	204192757	204192777	TRUE
sgKISS1_4	KISS1	0	chr1	204192807	204192827	TRUE
sgGOLT1A_1	GOLT1A	0	chr1	204201697	204201717	TRUE
sgGOLT1A_4	GOLT1A	16	chr1	204201732	204201752	TRUE
sgGOLT1A_3	GOLT1A	0	chr1	204202884	204202904	TRUE
sgGOLT1A_2	GOLT1A	0	chr1	204202910	204202930	TRUE
sgPLEKHA6_4	PLEKHA6	0	chr1	204257365	204257385	TRUE
sgPLEKHA6_2	PLEKHA6	0	chr1	204257571	204257591	TRUE
